id	rank	doi	docType	title	originalTitle	bookTitle	year	date	publisher	journal	conferenceSeries	conferenceInstance	volume	issue	firstPage	lastPage	references	citations	estimatedCitations	createdAt
2564778094	23211		Patent	waschverfahren und anlage fuer faserstoff	WASCHVERFAHREN UND ANLAGE FUER FASERSTOFF		1981	1981-04-02									1	3	3	2017-01-06
2564778098	24570			modelagem dos efeitos da irradiacao luminosa no cerebro de camundongos e rastreamento de neuronios durante experimentos de microscopia de fluorescencia	Modelagem dos efeitos da irradiação luminosa no cérebro de camundongos e rastreamento de neurônios durante experimentos de microscopia de fluorescência		2015	2015-07-31	Universidade Federal do Rio Grande do Norte								0	0	0	2017-01-06
2564778101	23129		Journal	pm and nox simultaneous reduction system in diesel exhaust gas	PM and NOx Simultaneous-Reduction System in Diesel Exhaust Gas		2003	2003-01-15	自動車技術会	2764539919			34	1	83	88	0	0	0	2017-01-06
2564778108	22269	10.1007/s11042-016-4118-3	Journal	a fast and efficient saliency detection model in video compressed domain for human fixations prediction	A fast and efficient saliency detection model in video compressed-domain for human fixations prediction		2017	2017-01-12	Springer US	110206669			76	24	26273	26295	46	2	2	2017-01-06
2564778111	23258	10.1093/ajcp/138.suppl2.95	Journal	providing excellent customer service beyond performing venipunctures	Providing Excellent Customer Service Beyond Performing Venipunctures		2012	2012-11-01		15871148			138				0	0	0	2017-01-06
2564778115	25960		Patent	vorrichtung zum dosierten abladen von haeckselgut aus erntewagen	Vorrichtung zum dosierten Abladen von Haeckselgut aus Erntewagen		1964	1964-07-09									2	1	1	2017-01-06
2564778123	24468			libguides how to search jstor refining your search	LibGuides: How to Search JSTOR: Refining Your Search		2016	2016-04-01									0	0	0	2017-01-06
2564778126	24356		Journal	crisis preparedness among clinical staff a brief survey in an iranian context	Crisis Preparedness among Clinical Staff: A Brief Survey in an Iranian Context		2015	2015-12-01	Iran University of Medical Sciences	2764645838			4	4	189	193	0	0	0	2017-01-06
2564778135	22228		Patent	power control apparatus equipment control apparatus and method	POWER CONTROL APPARATUS, EQUIPMENT CONTROL APPARATUS, AND METHOD		2016	2016-11-03									0	1	1	2017-01-06
2564778141	20662	10.1016/j.biopha.2016.12.047	Journal	possible involvement of nrf2 and pparγ up regulation in the protective effect of umbelliferone against cyclophosphamide induced hepatotoxicity	Possible involvement of Nrf2 and PPARγ up-regulation in the protective effect of umbelliferone against cyclophosphamide-induced hepatotoxicity		2017	2017-01-02	Elsevier Masson	15111687			86		297	306	65	19	19	2017-01-06
2564778142	23147	10.1016/j.spa.2016.12.004	Journal	erratum to simulation of bsdes with jumps by wiener chaos expansion stochastic process appl 126 2016 2123 2162	Erratum to “Simulation of BSDEs with jumps by Wiener Chaos expansion” [Stochastic Process. Appl. 126 (2016) 2123–2162]		2017	2017-01-03	North-Holland	182850260			127	3	1042	1044	3	0	0	2017-01-06
2564778146	26584			2010 elasto plastic deformation and fracture behaviors of multi story multi span reinforced concrete frames part i n n_ 1 3 beam yielding type	2010 Elasto-Plastic Deformation and Fracture Behaviors of Multi-Story, Multi-Span Reinforced Concrete Frames : Part I N/(N_ )=1/3; Beam Yielding Type		1984	1984-06-01	Architectural Institute of Japan					24	65	68	0	0	0	2017-01-06
2564778152	24468	10.21088/ijlis.0973.9548.10316.1		international journal of information dissemination and technology 2011 2015 a bibliometric study	International Journal of Information Dissemination and Technology (2011-2015): A Bibliometric Study		2016	2016-01-01					10	3	219	224	0	0	0	2017-01-06
2564778159	24559			русскоязычные художественные тексты русский язык в нерусском человеке	Русскоязычные художественные тексты: русский язык в нерусском человеке		2015	2015-01-01	Федеральное государственное бюджетное образовательное учреждение  высшего профессионального образования «Российский университет дружбы народов»					4			0	0	0	2017-01-06
2564778162	24987	10.1299/jsmekansai.2007.82._2-12_		212 動的表面張力を考慮したマイクロバブルの安定性に関する解析 os 2 マイクロ ナノ流体工学 3	212 動的表面張力を考慮したマイクロバブルの安定性に関する解析(OS-2 マイクロ・ナノ流体工学(3))		2007	2007-01-01	一般社団法人 日本機械学会				2007	82			0	0	0	2017-01-06
2564778164	23929			authenticity an interrogation of the authentic and the inauthentic in contemporary art and culture	Authenticity....? An Interrogation of the authentic and the inauthentic in contemporary art and culture		2016	2016-01-01	Incinerator Gallery, City of Moonee Valley								0	0	0	2017-01-06
2564778166	22071	10.3726/978-1-4539-1436-6	Book	using concept mapping to foster adaptive expertise	Using Concept Mapping to Foster Adaptive Expertise	Using Concept Mapping to Foster Adaptive Expertise	2015	2015-01-01	Peter Lang								0	4	4	2017-01-06
2564778169	24468			required training needs for gifted students teachers in hashemite kingdom of jordan	Required Training Needs for Gifted Students Teachers in Hashemite Kingdom of Jordan		2016	2016-08-11					43				0	0	0	2017-01-06
2564778178	23322	10.1111/1440-1630.12353	Journal	older peoples perspectives on time spent alone	Older peoples’ perspectives on time spent alone		2017	2017-01-06		74916569			64	3	235	242	30	0	0	2017-01-06
2564778180	19237	10.1053/j.pcsu.2016.09.003	Journal	closing in on the pumpkin trial of the jarvik 2015 ventricular assist device	Closing in on the PumpKIN Trial of the Jarvik 2015 Ventricular Assist Device		2017	2017-01-01	Elsevier	2764785269			20		9	15	4	19	19	2017-01-06
2564778185	25678		Patent	verbessertes verfahren zur isolierung und aufreinigung von paclitaxel aus naturprodukten an improved process for isolation and purification of paclitaxel from natural products	Verbessertes verfahren zur isolierung und aufreinigung von paclitaxel aus naturprodukten An improved process for isolation and purification of Paclitaxel from natural products		2004	2004-01-27									0	0	0	2017-01-06
2564778190	23054	10.1524/ract.1978.25.2.93	Journal	coprecipitation of thorium with barium sulfate	Coprecipitation of Thorium with Barium Sulfate		1978	1978-01-01	OLDENBOURG WISSENSCHAFTSVERLAG	112456310			25	2	93	98	0	10	10	2017-01-06
2564778202	23744			impact assessment before courts evidence based policymaking meet judicial review	Impact Assessment Before Courts Evidence-Based Policymaking Meet Judicial Review		2016	2016-10-26									0	0	0	2017-01-06
2564778204	27478			statistics of forest and forest industries of new zealand	Statistics of forest and forest industries of New Zealand.		1970	1970-01-01							109	1678	0	0	0	2017-01-06
2564778206	24775	10.1007/978-1-137-29609-2_9	BookChapter	basic instinct and homophobia	Basic Instinct and Homophobia	Basic Instinct	2013	2013-01-01	Macmillan Education UK						39	41	0	0	0	2017-01-06
2564778207	29303			changes in the larval trematode fauna with the age of molluscs in the dnieper river	Changes in the larval trematode fauna with the age of molluscs in the Dnieper river.		1960	1960-01-01						3			0	0	0	2017-01-06
2564778212	21015	10.1109/ISETC.2016.7781058	Conference	gpstation 6 employment for gnss tec monitoring in sirius project	GPStation-6 employment for GNSS TEC monitoring in SIRIUS project		2016	2016-10-01			2755063552				63	66	0	1	1	2017-01-06
2564778216	27036			onderzoek naar de afbraak van olie in verontreinigde grond afkomstig uit de gemeente emmen	Onderzoek naar de afbraak van olie in verontreinigde grond afkomstig uit de gemeente Emmen		1983	1983-01-01	ICW								0	0	0	2017-01-06
2564778226	23890			research guides political science government information	Research Guides: Political Science: Government Information		2015	2015-11-08									0	0	0	2017-01-06
2564778238	25082			the activities of the land and sea association of osaka concerning the improvement of the river and port facilities in the taisho and the early showa period	The activities of The Land and Sea Association of Osaka concerning the improvement of the river and port facilities in the Taisho and the early Showa period		2010	2010-01-01	関西学院大学大学院経済学研究科研究会					41	1	34	0	0	0	2017-01-06
2564778252	20838	10.1080/05775132.1999.11472129	Journal	quis custodiet ipsos custodes	Quis Custodiet Ipsos Custodes		1999	1999-11-01	Informa UK Limited	36920730			42	6	26	67	20	28	28	2017-01-06
2564778254	25082			developing strategy for syncopating mathematical skills among primary school students	Developing strategy for syncopating Mathematical skills among Primary school students		2010	2010-01-01	Kottayam								0	0	0	2017-01-06
2564778255	25146	10.1002/srin.198500619	Journal	influence of metal wustite separation on the reduction of wustite with hydrogen	Influence of metal-wustite separation on the reduction of wustite with hydrogen		1985	1985-04-01	Wiley	100370944			56	4	187	190	8	1	1	2017-01-06
2564778260	24635		Journal	precision and capacity development in auditory working memory	Precision and capacity development in auditory working memory		2014	2014-01-01	University of Missouri--Columbia	2764692630							0	0	0	2017-01-06
2564778261	24570			monitoring angler use of new zealand backcountry fisheries with trail camera	Monitoring Angler Use of New Zealand Backcountry Fisheries with Trail Camera		2015	2015-08-20	Afs								0	0	0	2017-01-06
2564778266	22932	10.5575/geosoc.2016.0017	Journal	metamorphism and mylonitization in sinistral shear zones found in the poroshiri ophiolite	Metamorphism and mylonitization in sinistral shear zones found in the Poroshiri ophiolite		2016	2016-01-01	The Geological Society of Japan	2764775439			122	9	461	475	13	0	0	2017-01-06
2564778267	23847		Journal	business innovating to survive	Business: Innovating to Survive		2009	2009-01-01	Irrigation Association of Australia	2764690855			24	1	42		0	0	0	2017-01-06
2564778271	24261	10.18203/2319-2003.ijbcp20164496	Journal	a study on treatment outcome and adverse drug reactions among extra pulmonary tuberculosis patients treated under dots in a tertiary care hospital	A study on treatment outcome and adverse drug reactions among extra pulmonary tuberculosis patients treated under DOTS in a tertiary care hospital		2017	2017-01-01		2764844374			6	1	48	52	0	0	0	2017-01-06
